ID,SalePrice
2857,177145.537453184
2858,135807.567819149
2859,145302.575842697
2860,148523.830648148
2861,115290.113496377
2862,183012.050374532
2863,191509.152177554
2864,245556.691513292
2865,112450.117671692
2866,297550.036010362
2867,133702.860732984
2868,115903.718918919
2869,113959.11300578
2870,213531.439087302
2871,217836.042473118
2872,142892.766091954
2873,96646.1870370368
2874,272129.398626373
2875,167165.876666667
2876,217713.546666667
2877,129219.262962963
2878,325566.869230769
2879,139406.926147705
2880,227685.346014493
2881,171828.596615905
2882,138330.609593023
2883,141370.995093063
2884,198039.818540434
2885,145980.255747127
2886,152314.138979964
2887,256702.785531135
2888,143795.712711865
2889,114980.41037234
2890,187157.918411867
2891,193504.715343915
2892,138418.073188406
2893,104717.004789272
2894,184084.190673575
2895,160278.288888889
2896,171769.465686274
2897,117697.816761905
2898,351970.788285714
2899,139292.383638211
2900,183512.201971326
2901,208175.026047359
2902,143277.132186949
2903,323624.909240069
2904,100938.707094017
2905,204749.989003436
2906,124454.891523809
2907,145910.714010989
2908,262106.549019608
2909,105261.285555555
2910,97683.842561205
2911,138362.677094017
2912,254239.592817679
2913,142101.603703704
2914,142679.963576779
2915,187137.525092593
2916,175988.622350674
2917,211130.357250471
2918,246766.947826087
2919,136531.949333333
2920,151586.535602094
